title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
6G6Y - prepared,-237.255976927578,-206.066255881455,16.8932417458782,-14.2035253490425,-43.9315234153974,-1.29327328569466,0.127761042156223,209.853154278102,,-198.635556062122,35.9662584298284,24.5489205596836,16.8932417458809,1.45367246541161,1.30273702247785,0.0,0.127761042156212,-6.91797603527129,,-1.4420983705105,-693.735609098034,-577.169500002583,47.0918764816748,-3.01401630541241,-11.2231123573441,0.0,-9.26037209920495,-155.090871306,,14.9303864908356,-11551.5491992206,-10487.3943004366,4755.3565272736,-181.647352156233,-689.861037343971,-23.1578220954375,-52.8625351897057,-3869.47163226709,,-1002.51104700519,-693.735609098034,-577.169500002583,47.0918764816748,-3.01401630541241,-11.2231123573441,0.0,-9.26037209920495,-155.090871306,,14.9303864908356,-10620.557613195,-9704.15854455257,4691.37140904605,-164.429810501778,-634.70640157123,-21.8645488097429,-43.7299241326569,-3924.2339152392,,-818.805877433903,-273.222235357407,-230.615176441139,-2.72848410531878e-12,-15.6571978144541,-45.2342604378752,-1.29327328569466,7.105427357601e-15,216.771130313373,,-197.193457691611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.71924620962013,-2.57886931443019,-40.0279774631048
6G6Y - prepared,-236.407715785288,-194.91862903,11.5505164498354,-13.1381045984522,-45.8658802155003,-0.955891765267999,0.197810269431947,203.281562550182,,-196.559099445514,36.4800228640586,25.8387743611542,11.5505164498324,1.68934132920751,1.33864514359851,0.0,0.197810269431944,-10.3788850117646,,6.24382032259896,-694.876416493475,-586.602892808448,51.3851342008099,-3.51521493539764,-11.3512218103952,0.0,-9.36827349510315,-148.217158769791,,12.7932111248501,-11574.9737319234,-10679.0644944943,4667.96566373736,-180.182750675641,-686.102408940088,-21.0059012245033,-55.410371774516,-3711.34539453721,,-909.828074014501,-694.876416493475,-586.602892808448,51.3851342008099,-3.51521493539764,-11.3512218103952,0.0,-9.36827349510315,-148.217158769791,,12.7932111248501,-10643.6895996446,-9897.54297265581,4605.03001308672,-163.529431141791,-628.885306914192,-20.0500094592353,-46.2399085488448,-3766.4097983176,,-726.062185693837,-272.887738649346,-220.757403391155,3.63797880709171e-12,-14.8274459276597,-47.2045253590987,-0.955891765267999,0.0,213.660447561946,,-202.802919768113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.71309938974846,-2.5696490846227,-39.8848654609285
6G6Y - prepared,-208.057542956452,-196.620322545798,16.3289712186652,-11.1987571753213,-42.9109234046223,-0.532326882203435,0.196896734257109,217.911298913643,,-191.232379815081,43.4230518725733,37.9401165508083,16.3289712186634,2.50758731209837,1.80219338921058,0.0,0.196896734257107,-16.434395584813,,1.08168225234936,-701.814846337941,-593.949454021369,49.2780537199228,-4.44615275937275,-11.9003086391095,0.0,-9.39689476955361,-148.185436999174,,16.7853471307145,-11576.1679713168,-10781.5200878481,4707.35746876137,-177.986550076595,-695.331653196378,-20.2955744735221,-51.9391051145364,-3613.5937332144,,-942.858736154656,-701.814846337941,-593.949454021369,49.2780537199228,-4.44615275937275,-11.9003086391095,0.0,-9.39689476955361,-148.185436999174,,16.7853471307145,-10666.2955820224,-9990.95031128095,4641.75044382278,-162.341640141901,-640.520421152647,-19.7632475913187,-42.7391070792399,-3683.31959512887,,-768.411703470289,-251.480594829025,-234.560439096605,9.09494701772928e-13,-13.7063444874197,-44.7131167938328,-0.532326882203435,0.0,234.345694498456,,-192.31406206743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5076633547569,-2.26149503213535,-35.1018454765083
6G6Y - prepared,-234.26289206241,-198.95908564512,16.2255188753816,-14.0264466743135,-43.2535512524372,-0.29496042016957,1.02491117936312,200.624321500533,,-195.603599625652,33.4569700886498,22.4752162295674,16.2255188753791,1.14481401797429,1.01924812552948,0.0,1.02491117936313,-6.75344644995016,,-1.67929188921357,-698.129313472889,-584.569175720706,46.6332678652009,-3.41895515094968,-11.2407769190245,0.0,-9.32592316292622,-154.621516199835,,18.4137658153509,-11566.1341888678,-10877.8151057537,4723.47383115264,-181.079942211199,-690.200759065922,-22.0006903149458,-48.6110145178096,-3525.39359022016,,-944.506917936782,-698.129313472889,-584.569175720706,46.6332678652009,-3.41895515094968,-11.2407769190245,0.0,-9.32592316292622,-154.621516199835,,18.4137658153509,-10633.7419833325,-10094.2868443878,4660.61504441206,-163.634540385936,-635.70643089446,-21.7057298947762,-40.3100025342465,-3571.39639552085,,-767.317084126481,-267.71986215106,-221.434301874688,1.81898940354586e-12,-15.1712606922878,-44.2727993779667,-0.29496042016957,-7.105427357601e-15,207.377767950484,,-193.924307736438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.69755718885804,-2.54633578328707,-39.5230075353518
6G6Y - prepared,-207.005287938016,-203.829601034589,22.2976236693512,-13.7251904215041,-43.6303102724396,-0.593468800975913,0.164267427387244,223.747451319394,,-191.436059824645,43.7082197213733,24.200802204287,22.2976236693514,1.99279404334028,0.787832948680274,0.0,0.164267427387243,-3.58525010215067,,-2.14985046952256,-697.655883372947,-579.327674055478,45.4231073013213,-3.47195388318084,-10.782115199546,0.0,-9.2300548444806,-158.184485108374,,17.9172924167905,-11611.515933795,-10928.0225736837,4721.07787017226,-186.033146199487,-687.650778531458,-17.4182089817191,-55.879873847063,-3521.97816352254,,-935.611059201306,-697.655883372947,-579.327674055478,45.4231073013213,-3.47195388318084,-10.782115199546,0.0,-9.2300548444806,-158.184485108374,,17.9172924167905,-10706.8547624841,-10144.8652985937,4653.35713920159,-168.836001894802,-633.238353059472,-16.8247401807432,-46.8140864299696,-3587.54112973356,,-762.092291793451,-250.71350765939,-228.030403238876,0.0,-15.7179844648444,-44.4181432211199,-0.593468800975913,0.0,227.332701421545,,-189.286209355122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.50003831839142,-2.25005747758713,-34.9243172190168
6G6Y - prepared,-208.321003367961,-187.145140048784,18.7185041790699,-13.0601980592646,-43.2259326749213,-0.754266160836547,0.190578279141505,211.000091045656,,-194.044639928022,46.3303297329494,32.5004190540592,18.7185041790717,2.95883729025243,1.73368805191047,0.0,0.190578279141508,-4.58151131394447,,-5.1901858075414,-697.439947081814,-581.258888590091,47.649046958945,-3.71852023827607,-10.8948559658403,0.0,-9.28544585854903,-158.175925193046,,18.2446418050428,-11592.0180572306,-10934.9226695513,4713.71417626031,-184.409291200496,-689.079774620265,-23.9159527903353,-52.2276617935988,-3468.58125659194,,-952.595626942951,-697.439947081814,-581.258888590091,47.649046958945,-3.71852023827607,-10.8948559658403,0.0,-9.28544585854903,-158.175925193046,,18.2446418050428,-10686.2571067808,-10166.5186409125,4647.34662512229,-167.630572902956,-634.958985979503,-23.1616866294987,-43.1327942141913,-3521.40542244455,,-776.795628819972,-254.65133310091,-219.645559102844,-1.81898940354586e-12,-16.019035349517,-44.9596207268318,-0.754266160836547,0.0,215.5816023596,,-188.854454120481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.50957248817363,-2.26435873226044,-35.1462944617386
6G6Y - prepared,-224.417723723605,-205.850630741084,20.711547367815,-13.9952587989406,-44.5549041255827,-1.86925193190746e-06,0.300029412316363,212.065488249565,,-193.093993218446,42.8639365458743,14.4201925916004,20.7115473678156,1.96652136681482,1.31138144973775,0.0,0.300029412316357,2.71807272616115,,1.43619163142818,-696.202249025975,-572.90443623472,45.139355210948,-3.15329602165943,-10.507487479037,0.0,-9.31013190946993,-161.477892131431,,16.0116395393952,-11500.9953151919,-10784.0231202779,4758.04650726434,-175.501993311399,-679.115936620568,-25.049378599283,-58.4448363332973,-3601.23926845448,,-935.66728885934,-696.202249025975,-572.90443623472,45.139355210948,-3.15329602165943,-10.507487479037,0.0,-9.31013190946993,-161.477892131431,,16.0116395393952,-10580.3753424424,-10005.2680533021,4692.19560468558,-158.353438490799,-624.053545015948,-25.0493767300311,-49.4347338361437,-3651.82686457262,,-758.584935180289,-267.28166026948,-220.270823332685,0.0,-15.9617801657554,-45.8662855753205,-1.86925193190746e-06,7.105427357601e-15,209.347415523403,,-194.530184849874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.62621538930149,-2.43932308395223,-37.8620075407913
6G6Y - prepared,-224.033507331898,-197.510618936582,16.4273781910642,-13.2047811165626,-41.2526642938277,-1.22856703176139,0.158720242968762,200.554321528856,,-187.977295916055,34.4383318826754,30.6949917797451,16.427378191065,1.99770310588512,1.95023169621971,0.0,0.158720242968762,-17.4443054717162,,0.653612338507749,-690.037022269624,-588.034682528311,51.296549138621,-3.18689826545463,-11.4410306645659,0.0,-9.27873252601235,-145.940540220696,,16.548312796795,-11552.5973096928,-10897.6856006011,4758.39039233192,-179.151838037799,-685.548755249915,-22.3388185960469,-48.8123387459909,-3520.45060471468,,-956.999746079165,-690.037022269624,-588.034682528311,51.296549138621,-3.18689826545463,-11.4410306645659,0.0,-9.27873252601235,-145.940540220696,,16.548312796795,-10638.5267800913,-10112.1402991362,4690.66646500223,-162.760158655782,-632.855060291521,-21.1102515642855,-39.6923264629473,-3575.06438602284,,-785.570762959906,-258.471839214573,-228.205610716326,-9.09494701772928e-13,-15.2024842224477,-43.2028959900474,-1.22856703176139,-7.105427357601e-15,217.998627000572,,-188.630908254562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.62343121254999,-2.43514681882498,-37.7971855486655
6G6Y - prepared,-228.228789539322,-188.83646337045,18.7081609366487,-14.092446067449,-43.6346419648045,-0.694535428887388,0.979152218771759,187.773552412776,,-188.431568275924,44.8912745136859,46.3890109625279,18.7081609366509,2.89108364859575,1.95578471518644,0.0,0.979152218771768,-25.7378921457264,,-0.294025822320862,-699.080737093979,-598.504241060405,47.4456343186146,-4.99593058301765,-11.8631634397708,0.0,-9.33954902587464,-138.50559709365,,16.6821097901245,-11643.1485770111,-10803.1866819827,4661.47433211568,-182.661789494305,-680.427030182764,-22.7640826455901,-50.464192588643,-3640.93925569875,,-924.179876534049,-699.080737093979,-598.504241060405,47.4456343186146,-4.99593058301765,-11.8631634397708,0.0,-9.33954902587464,-138.50559709365,,16.6821097901245,-10715.8390503778,-10015.8459775518,4595.32053686042,-163.573412843838,-624.929224778188,-22.0695472167027,-42.1037957815401,-3690.20721101788,,-752.43041804825,-273.120064053008,-235.225474332978,-1.81898940354586e-12,-16.9835297160448,-45.5904266799909,-0.694535428887388,-1.4210854715202e-14,213.511444558502,,-188.137542453603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.65383180825596,-2.48074771238393,-38.5049808330026
6G6Y - prepared,-233.29959904116,-216.388161793087,21.4741150304299,-15.0550359831039,-43.9532823488246,-0.530313592093336,0.823002367249359,208.678693890838,,-188.348616612571,43.4226960867021,29.5788251158848,21.4741150304292,2.40065532338176,2.0284814572111,0.0,0.823002367249357,-10.1101437274381,,-2.7722394800162,-699.930214255314,-583.233969383921,44.928165510162,-4.35163060222034,-12.4063539017767,0.0,-9.34469384113626,-153.1207283429,,17.5989963064789,-11700.4620843791,-10628.1840565249,4632.50913754285,-181.269651527158,-687.022074185439,-21.1952182736858,-53.7417556877767,-3813.62011118177,,-947.938354541259,-699.930214255314,-583.233969383921,44.928165510162,-4.35163060222034,-12.4063539017767,0.0,-9.34469384113626,-153.1207283429,,17.5989963064789,-10767.2322710827,-9828.56192534789,4566.10685700226,-161.862984941833,-630.662437934838,-20.6649046815925,-45.2200642138898,-3869.17807672971,,-777.188734235167,-276.722295127862,-245.966986908974,9.09494701772928e-13,-17.4556913064856,-45.9817638060357,-0.530313592093336,0.0,218.788837618276,,-185.576377132555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.69057680464609,-2.53586520696913,-39.3604882519842
6G6Y - prepared,-217.954568755187,-166.203164883567,24.388560533419,-14.0374353511545,-43.6499314951463,-0.902142178394421,0.404459978339624,182.095949466931,,-200.050864825622,47.2662232353224,31.6671179678264,24.3885605334201,1.08123103590418,1.35235121300914,0.0,0.404459978339624,-8.53022346457806,,-3.09727402859897,-696.756622871784,-576.997554858063,45.192016300966,-3.39416979831287,-11.502241584255,0.0,-9.39557175552057,-158.470527448105,,17.8114262715063,-11558.8193767503,-10534.611484664,4769.05159836385,-177.614238264487,-690.832163237747,-20.8411379757917,-56.9833393590884,-3873.78006886602,,-973.208542747026,-696.756622871784,-576.997554858063,45.192016300966,-3.39416979831287,-11.502241584255,0.0,-9.39557175552057,-158.470527448105,,17.8114262715063,-10644.1081851233,-9791.41076492233,4699.47102152947,-160.18263311502,-635.679990158346,-19.9389957973973,-47.9922275819074,-3897.40549088484,,-790.96910419291,-265.220791990509,-197.870282851392,-9.09494701772928e-13,-15.1186663870587,-45.0022827081555,-0.902142178394421,-7.105427357601e-15,190.626172931509,,-196.953590797023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.5793809330086,-2.3690713995129,-36.7715944571396
6G6Y - prepared,-226.958257779826,-193.158721951446,18.3400144073639,-13.2068657879481,-43.1438881152288,-1.09011463516666,0.512685826833533,201.72967065244,,-196.941038176669,45.7850568881769,38.3815212464525,18.3400144073614,2.69862695967451,1.97349251712759,0.0,0.512685826833538,-11.2619189315767,,-4.85936513769573,-699.534750262626,-582.206593101832,45.155749181792,-3.75587279678151,-11.7530643997765,0.0,-9.38113391958193,-156.986480942009,,19.3926457155629,-11504.6949564754,-10524.7688637358,4773.22891590846,-172.67245357437,-681.259295071333,-23.1013200853009,-61.3006762112477,-3863.55573106656,,-951.265532639254,-699.534750262626,-582.206593101832,45.155749181792,-3.75587279678151,-11.7530643997765,0.0,-9.38113391958193,-156.986480942009,,19.3926457155629,-10578.2019484329,-9749.40354868251,4709.7331523193,-155.709714989641,-626.362342556327,-22.0112054501343,-52.4322281184993,-3908.29892077699,,-773.717140178148,-272.743314668003,-231.540243197898,2.72848410531878e-12,-15.9054927476227,-45.1173806323565,-1.09011463516666,-7.105427357601e-15,212.991589584017,,-192.081673038973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.64462505637555,-2.46693758456333,-38.2906266266562
6G6Y - prepared,-214.45852462911,-184.161771368957,16.0233415495413,-12.2995134900226,-40.9117312430576,-0.302822664851931,0.359547990694558,194.645768632133,,-187.811344034594,42.6761298116938,35.1969912669998,16.0233415495373,2.64151450325585,3.22543718866164,0.0,0.359547990694566,-18.2480475151394,,3.47734482768463,-700.623433435806,-584.093482782765,45.3001937822588,-3.96670433937979,-13.5599599052352,0.0,-9.33878960710232,-149.050273332795,,14.0855827492124,-11593.3418234941,-10495.2019987111,4688.97172036427,-173.488858803532,-691.255844953785,-21.4322925552874,-54.6663263759464,-3920.64136896439,,-925.62685349433,-700.623433435806,-584.093482782765,45.3001937822588,-3.96670433937979,-13.5599599052352,0.0,-9.33878960710232,-149.050273332795,,14.0855827492124,-10678.2598654292,-9726.94674455942,4627.64818503247,-157.22264097413,-636.784153805492,-21.1294698904355,-45.6870847595387,-3966.23686426373,,-751.901092208949,-257.134654440804,-219.358762635959,4.54747350886464e-12,-14.9410279932785,-44.1371684317193,-0.302822664851931,-7.105427357601e-15,212.893816147272,,-191.288688862278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.55404727992109,-2.33107091988163,-36.1817691667472
6G6Y - prepared,-229.448448440737,-181.963444935798,13.8454421525512,-14.3386264919734,-42.3383447002892,-1.6744117168473,0.0984136539238065,187.194111776499,,-190.271588178805,25.8945281437138,24.940959397443,13.8454421525507,1.28665375057045,0.656327877733917,0.0,0.0984136539238101,-17.6685698656036,,2.73530117709568,-687.606549527425,-579.263617894734,46.4513750629844,-2.89579329976131,-11.2441054263584,0.0,-8.16951848729844,-147.687834166841,,15.2029446845838,-11605.9117894004,-10760.3972887805,4609.45947788837,-176.95300952433,-667.39136940333,-23.4812817062075,-45.7741288392483,-3703.13000697609,,-838.244182059075,-687.606549527425,-579.263617894734,46.4513750629844,-2.89579329976131,-11.2441054263584,0.0,-8.16951848729844,-147.687834166841,,15.2029446845838,-10688.8567914322,-9999.17022594993,4549.16266067284,-159.718589732596,-613.808919276683,-21.8068699893602,-37.7030240058737,-3742.63628458575,,-663.175538564853,-255.34297658445,-206.904404333241,0.0,-15.6252802425439,-42.994672578023,-1.6744117168473,-7.105427357601e-15,204.862681642102,,-193.006889355901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.66266991623722,-2.49400487435583,-38.7107521676206
6G6Y - prepared,-222.536387080752,-209.441981281501,19.0108794794924,-13.4917741830973,-44.9476402382893,-1.14034094621173,0.773305209315325,220.180710382629,,-193.479545503088,39.8752743546943,28.0549413566341,19.0108794794953,1.79277552029479,0.33680397993794,0.0,0.773305209315339,-12.1066240589789,,2.01319286799527,-691.643622026548,-573.401182155439,44.3450447799492,-3.34360061073492,-11.2486502908518,0.0,-9.31537597437239,-155.72464775725,,17.0447899821515,-11500.474072647,-10586.300188159,4661.08735959672,-178.905451376085,-673.224099871887,-24.1900960012697,-52.7709009091661,-3803.25948474744,,-842.911211178905,-691.643622026548,-573.401182155439,44.3450447799492,-3.34360061073492,-11.2486502908518,0.0,-9.31537597437239,-155.72464775725,,17.0447899821515,-10586.2940635397,-9803.45702472205,4597.73143533727,-162.070076582252,-617.027809342746,-23.049755055058,-44.2288301441091,-3867.71554737282,,-666.476455657968,-262.411661435446,-237.496922638136,-2.72848410531878e-12,-15.2845497033921,-45.2844442182272,-1.14034094621173,-1.4210854715202e-14,232.287334441608,,-195.492738371083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.61258251507792,-2.41887377261687,-37.5446030997491
6G6Y - prepared,-234.337228667629,-250.864319062352,14.1598061399018,-14.1892434628263,-43.0531823556973,-0.657066181599948,0.19353599272177,238.739678174094,,-178.666437911875,24.3434506884728,11.4951480591401,14.1598061398989,0.736904435760078,0.374325535754956,0.0,0.193535992721781,-2.68457456010151,,0.0683050852984763,-689.461289379306,-573.260865201661,51.0693438233259,-3.1651650942834,-11.3411769158806,0.0,-9.38406283797077,-160.396837749973,,17.0174745971374,-11604.5187714374,-10571.2237011029,4706.31270900528,-179.070567518823,-679.577846679783,-25.6741943930294,-49.6297967093524,-3935.55236043586,,-870.103013602885,-689.461289379306,-573.260865201661,51.0693438233259,-3.1651650942834,-11.3411769158806,0.0,-9.38406283797077,-160.396837749973,,17.0174745971374,-10680.7202533904,-9747.09851683888,4641.08355904205,-161.716158961713,-625.183487408205,-25.0171282114294,-40.4392698641034,-4013.89520085998,,-708.454050288147,-258.680679356103,-262.359467121491,2.72848410531878e-12,-14.9261478985864,-43.4275078914524,-0.657066181599948,-7.105427357601e-15,241.424252734195,,-178.734742997174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.69809585991036,-2.54714378986554,-39.5355490274438
6G6Y - prepared,-230.642569359346,-190.347306107278,16.6298626394164,-12.5729159244357,-43.365128417267,-1.18949984417072,0.227900078916399,187.077558064111,,-187.103039848634,40.4357182549046,21.6982217870761,16.6298626394189,1.61145441142622,0.970197044488256,0.0,0.227900078916399,-5.78133348144729,,5.07941577502631,-698.596392729425,-579.024903246432,49.1624739108857,-3.63122193560302,-12.2166437135979,0.0,-9.39479292602045,-155.619244457826,,12.1279396391682,-11567.086612219,-10664.9521950976,4708.64405472267,-172.567162291995,-683.41226756023,-23.5062897200967,-55.2651557354491,-3767.20542269664,,-908.822173839711,-698.596392729425,-579.024903246432,49.1624739108857,-3.63122193560302,-12.2166437135979,0.0,-9.39479292602045,-155.619244457826,,12.1279396391682,-10637.8476501303,-9895.57998574388,4642.85171817237,-156.363024431957,-627.830495429365,-22.316789875926,-46.0982628883451,-3798.66373630293,,-733.847073630245,-271.078287614251,-212.045527894355,-2.72848410531878e-12,-14.1843703358619,-44.3353254617552,-1.18949984417072,0.0,192.858891545558,,-192.18245562366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.67132296637208,-2.50698444955811,-38.9122149330157
6G6Y - prepared,-231.496182899969,-144.933787519249,13.8374232858487,-12.8916028089129,-43.2773399922849,-1.59522017978585,0.501062511902411,142.356841530697,,-185.493559728178,37.5701440002312,30.8100064272859,13.8374232858492,1.85572496013706,2.50084452802523,0.0,0.501062511902406,-16.0035245976662,,4.06860688469758,-699.015706705287,-585.796218733873,48.323161118759,-3.95798753258554,-13.4521752982097,0.0,-9.36041682710701,-146.336928620531,,11.5648591882604,-11642.0400705446,-10640.7770763491,4644.52140133957,-177.45653910473,-689.667899500458,-25.7585814212905,-46.2328704447528,-3773.54815033202,,-933.120354731782,-699.015706705287,-585.796218733873,48.323161118759,-3.95798753258554,-13.4521752982097,0.0,-9.36041682710701,-146.336928620531,,11.5648591882604,-10711.5281809393,-9910.047070096,4582.36081693496,-160.606948763231,-632.938384209964,-24.1633612415046,-37.3735161295482,-3769.56806324219,,-759.191654191865,-269.0663269002,-175.743793946534,0.0,-14.7473277690499,-45.7781845203101,-1.59522017978585,7.105427357601e-15,158.360366128363,,-189.562166612875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.67750857173891,-2.51626285760836,-39.0562299500818
6G6Y - prepared,-213.781627156121,-154.943489915177,13.6143754026098,-9.50735499592329,-43.4869234134843,-0.329666289587479,0.0615106755408803,172.349872389409,,-191.539951009507,42.830589406332,42.5236231445421,13.6143754026069,4.09400031227485,1.87151590785959,0.0,0.0615106755408767,-21.2324142246318,,1.89797818813956,-708.832631839106,-601.016459186207,46.5213739444865,-6.2023073373543,-13.1820390235034,0.0,-9.39528510342638,-138.361912136611,,12.8039970035098,-11531.4987579568,-10362.0587795373,4774.01696958148,-180.496044082224,-687.951772668115,-27.2532429011451,-54.5366766713878,-4020.69292839185,,-972.526283286265,-708.832631839106,-601.016459186207,46.5213739444865,-6.2023073373543,-13.1820390235034,0.0,-9.39528510342638,-138.361912136611,,12.8039970035098,-10608.8844989616,-9606.09883043595,4713.88122023438,-164.786381748947,-631.282810231128,-26.9235766115576,-45.2029022435023,-4054.68088864464,,-793.790329280267,-256.612216562453,-197.467113059718,2.72848410531878e-12,-13.6013553081981,-45.3584393213439,-0.329666289587479,0.0,193.582286614041,,-193.437929197647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.54914222576899,-2.32371333865348,-36.0675683059532
6G6Y - prepared,-207.97977426095,-156.229113955602,15.7199562564592,-9.61538428830235,-42.7700322435811,-1.16731950460303,0.462562212894163,173.714851996875,,-188.095294735081,46.5768262260245,53.2460423124865,15.7199562564557,3.96686447524872,2.20932879893901,0.0,0.462562212894179,-32.9747103589473,,3.94678252894772,-699.089089887498,-592.789776589494,49.8065509687435,-5.23668150333022,-13.215166359867,0.0,-9.39501250572621,-137.393117006527,,9.13411310870285,-11591.6940596243,-10478.9870966162,4727.55590546205,-181.193104426916,-688.712205122759,-25.9902953630394,-52.6524390155092,-3962.89888234913,,-928.815942192825,-699.089089887498,-592.789776589494,49.8065509687435,-5.23668150333022,-13.215166359867,0.0,-9.39501250572621,-137.393117006527,,9.13411310870285,-10684.6251954759,-9729.96820607112,4662.02939823685,-166.341038635283,-632.727006519311,-24.8229758584363,-43.7199887226771,-3999.22061733948,,-749.854760566447,-254.556600486976,-209.475156268089,2.72848410531878e-12,-13.5822487635511,-44.9793610425202,-1.16731950460303,-1.4210854715202e-14,206.689562355822,,-192.042077264029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.50709981348514,-2.26064972022772,-35.0887249489194
