title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
4D0R - 5-removed waters,-82.1295763012276,-7.70521898728475,2.50240912277332,-0.416020061489263,-28.5095834815318,-3.96129258828503,0.0,14.4113260174295,,-58.4511963228388,2.1744581453691,0.294423657461444,2.50240912277283,0.0,-0.0234611460186973,0.0,0.0,-0.0017719744036242,,-0.597141514442818,83.9856773933505,26.2037162504423,32.4725936865053,0.0,-1.76411097511652,0.0,0.0,-9.9725341069358,,37.0460125384552,-8984.99253516166,-8525.36136069145,3714.96051295616,-128.537330671071,-600.621230749852,-20.1787043838441,-12.8973583164595,-2638.50731709199,,-773.849746213152,83.9856773933505,26.2037162504423,32.4725936865053,0.0,-1.76411097511652,0.0,0.0,-9.9725341069358,,37.0460125384552,-8986.84863625378,-8543.85985795461,3679.98551014688,-128.121310609582,-570.347536293203,-16.2174117955591,-12.8973583164595,-2642.94610900249,,-752.444562428768,-84.3040344465971,-7.99964264474693,4.54747350886464e-13,-0.416020061489263,-28.4861223355131,-3.96129258828503,0.0,14.4130979918332,,-57.854054808396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.42206567921782,-5.13309851882673,-19.6573762895697
4D0R - 5-removed waters,-82.5388388728079,-11.6630045884631,1.38854658081937,-0.308323931135334,-28.7283262008254,-4.22763007093241,0.0,17.9755256696208,,-56.9756263318898,2.81005072098864,-0.998935295408081,1.38854658081888,0.0,-0.00824917079027609,0.0,0.0,0.505612385237356,,1.92307622113081,83.8064932933331,26.2167238643815,32.4769649713347,0.0,-1.76424699278315,0.0,0.0,-10.157114458092,,37.034165908492,-9036.30425713025,-8832.88749886566,3759.43729382784,-134.590756855357,-603.750847426447,-17.9171501183047,-15.9059774504776,-2419.21773357524,,-771.471586666616,83.8064932933331,26.2167238643815,32.4769649713347,0.0,-1.76424699278315,0.0,0.0,-10.157114458092,,37.034165908492,-9037.57191155078,-8847.44121814158,3725.57178227569,-134.282432924222,-573.258274232838,-13.6895200473723,-15.9059774504776,-2427.03614478677,,-751.530126243218,-85.3488895937953,-10.6640692930559,4.54747350886464e-13,-0.308323931135334,-28.7200770300351,-4.22763007093241,0.0,17.4699132843834,,-58.8987025530206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.439118286367,-5.15867742955049,-19.7553316027846
4D0R - 5-removed waters,-84.465498657737,-11.6663410498422,1.98176951646929,-0.304099217427961,-29.4653882315085,-3.90464885204248,0.0,17.0777935543019,,-58.1845843776827,2.70010867095937,-0.721561272225046,1.98176951646926,0.0,0.00324068448610348,0.0,0.0,0.419692241920444,,1.01696750030867,83.9211497897113,26.2079440657359,32.4719065556472,0.0,-1.76422747308971,0.0,0.0,-10.0388837776981,,37.0444104191159,-9089.31085673291,-8967.9719376311,3707.41922102069,-131.393324555483,-603.175445195051,-20.0735210813692,-10.6642359956586,-2292.29948349587,,-771.152129799073,83.9211497897113,26.2079440657359,32.4719065556472,0.0,-1.76422747308971,0.0,0.0,-10.0388837776981,,37.0444104191159,-9088.76650786489,-8982.513540647,3672.96554494858,-131.089225338055,-571.945829490453,-16.1688722293267,-10.6642359956586,-2299.33839327247,,-750.011955840507,-87.1656073286958,-10.9447797776174,0.0,-0.304099217427961,-29.4686289159946,-3.90464885204248,0.0,16.6581013123814,,-59.2015518779913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.51939577740571,-5.27909366610857,-20.2164696979749
4D0R - 5-removed waters,-80.9809052117344,-11.0684860571782,1.22918110722867,-0.471620761219015,-28.2904380560478,-4.32343018182411,0.0,16.8879833984129,,-54.9440946611098,2.09746639288218,0.881649259525332,1.22918110722949,0.0,0.00438832433029734,0.0,0.0,0.107148047396748,,-0.124900345599734,83.8374780341349,26.206965740688,32.471957006857,0.0,-1.76412881544676,0.0,0.0,-10.1217611570673,,37.0444452591039,-8996.24059023119,-8730.59409584328,3735.03084327425,-127.832630451536,-610.546561497591,-22.4955784720692,-14.5688776187779,-2471.66634447989,,-753.567345142287,83.8374780341349,26.206965740688,32.471957006857,0.0,-1.76412881544676,0.0,0.0,-10.1217611570673,,37.0444452591039,-8999.09716305359,-8745.73257552679,3701.32970516016,-127.361009690317,-580.491994626096,-18.1721482902451,-14.5688776187779,-2478.43256672124,,-735.667695740281,-83.0783716046171,-11.9501353167034,-9.09494701772928e-13,-0.471620761219015,-28.2948263803781,-4.32343018182411,0.0,16.7808353510159,,-54.81919431551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.37420438382226,-5.0613065757334,-19.3824465887722
4D0R - 5-removed waters,-79.4034514268205,-11.6012335325213,1.77416657770937,-0.458104778041957,-27.3817433808928,-4.41502258576001,0.0,17.5189058506335,,-54.8404195779439,2.4637596934609,0.556525139391901,1.77416657770872,0.0,0.0373526321287172,0.0,0.0,0.208343433306567,,-0.112628089075031,83.9328860097792,26.1893147842668,32.4544461598248,0.0,-1.76397401679945,0.0,0.0,-10.0191500583738,,37.0722491408608,-9031.23125090445,-8716.42120326239,3701.81575337854,-131.497548286049,-595.392309018889,-20.2309900525332,-11.7773248742015,-2483.95343007207,,-773.774198716858,83.9328860097792,26.1893147842668,32.4544461598248,0.0,-1.76397401679945,0.0,0.0,-10.0191500583738,,37.0722491408608,-9035.76068548741,-8731.00928451413,3667.58714064101,-131.039443508007,-566.246591621197,-15.8159674667732,-11.7773248742015,-2491.45318586433,,-756.006028279775,-81.8672111202814,-12.1577586719122,4.54747350886464e-13,-0.458104778041957,-27.4190960130215,-4.41502258576001,0.0,17.3105624173268,,-54.7277914888688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.30847714278419,-4.96271571417628,-19.0048895134048
4D0R - 5-removed waters,-80.4422601955121,-12.5929378999499,2.32508408279364,-0.42264129876736,-27.3831559103658,-4.43268172449967,0.0,18.5031222388047,,-56.4390496835323,2.55709636139227,-0.511449938460494,2.32508408279339,0.0,0.0315259166291773,0.0,0.0,0.241206262874726,,0.470730037555526,83.9968547665829,26.202653631706,32.4619884863644,0.0,-1.76381374743177,0.0,0.0,-9.95912535322756,,37.0551517491719,-8981.03580391616,-8656.29310336322,3775.24114354193,-130.659018755473,-605.744484329728,-20.6172205859297,-12.4001433306025,-2540.26148685472,,-790.301490238404,83.9968547665829,26.202653631706,32.4619884863644,0.0,-1.76381374743177,0.0,0.0,-9.95912535322756,,37.0551517491719,-8984.59039848723,-8669.90281909498,3740.45407097277,-130.236377456705,-576.59751467193,-16.18453886143,-12.4001433306025,-2548.8054837403,,-770.917592304044,-82.9993565569039,-12.08148796149,4.54747350886464e-13,-0.42264129876736,-27.4146818269949,-4.43268172449967,0.0,18.2619159759302,,-56.9097797210878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.35176084147967,-5.0276412622195,-19.253524119581
4D0R - 5-removed waters,-86.7415606173054,-13.2093369434824,1.72099225288503,-0.394712485173613,-30.6151253871257,-4.2226951600454,0.0,20.0328317398994,,-60.0535146342594,2.55500052436082,-0.200104031610998,1.72099225288428,0.0,-0.0162609637287012,0.0,0.0,0.292452001055523,,0.757921265760778,83.7511904378647,26.2156156663821,32.482826618044,0.0,-1.76425416437125,0.0,0.0,-10.2118065121626,,37.0288088299725,-9100.28804665803,-8445.59943572281,3646.60132894515,-130.27840910934,-603.946866315378,-18.53853225083,-12.6909382759496,-2784.18401100602,,-751.651182922859,83.7511904378647,26.2156156663821,32.482826618044,0.0,-1.76425416437125,0.0,0.0,-10.2118065121626,,37.0288088299725,-9097.29767647859,-8458.60571444571,3612.39751007422,-129.883696624166,-571.567486763881,-14.3158370907846,-12.6909382759496,-2794.00503623376,,-728.626477118572,-89.2965611416657,-13.0092329118706,4.54747350886464e-13,-0.394712485173613,-30.5988644233969,-4.2226951600454,0.0,19.7403797388438,,-60.8114359000202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.61423169238772,-5.42134753858159,-20.7612357665774
4D0R - 5-removed waters,-80.7788611990873,-10.7050550316235,2.031528669414,-0.247861817572755,-27.0508288678327,-4.2644753008522,0.0,18.5932128294749,,-59.1353816800963,2.40620017403552,-0.837435764149362,2.03152866941548,0.0,-0.000385867242040483,0.0,0.0,0.376587374540406,,0.835905761471011,83.7802021985927,26.2116291982279,32.4728940067941,0.0,-1.76423981287757,0.0,0.0,-10.1813192619006,,37.041238068349,-9014.29866123662,-8730.04556029323,3701.83887168999,-125.11085517326,-604.283603651663,-17.4578043900576,-13.3006014071208,-2481.34755836512,,-744.591549646166,83.7802021985927,26.2116291982279,32.4728940067941,0.0,-1.76423981287757,0.0,0.0,-10.1813192619006,,37.041238068349,-9017.30000223613,-8745.55213445983,3667.33444901378,-124.862993355687,-575.468534970953,-13.1933290892054,-13.3006014071208,-2489.75945193269,,-722.497406034419,-83.1850613731222,-9.86761926747386,-1.81898940354586e-12,-0.247861817572755,-27.0504430005907,-4.2644753008522,0.0,18.2166254549343,,-59.9712874415673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.3657858832953,-5.04867882494295,-19.3340881853502
4D0R - 5-removed waters,-80.1582765262046,-11.9437670410407,1.64359290791799,-0.497708425489947,-28.6290792337112,-4.36874270902462,0.0,18.6006410030982,,-54.9632130279524,2.29016402650518,1.26457623852856,1.64359290791913,0.0,-0.0308500919706349,0.0,0.0,-0.0527612237881101,,-0.534393804183843,83.8641796162158,26.2190869152722,32.4802635225176,0.0,-1.7641622208394,0.0,0.0,-10.0994662313166,,37.0284576305821,-8973.97436202944,-8662.83346604561,3807.64444890496,-131.876032433915,-612.304836551964,-18.1435089903215,-12.2670635970891,-2553.13928483338,,-791.054618482116,83.8641796162158,26.2190869152722,32.4802635225176,0.0,-1.7641622208394,0.0,0.0,-10.0994662313166,,37.0284576305821,-8977.68026511945,-8677.10878591985,3773.52059247453,-131.378324008426,-581.911595097413,-13.7747662812969,-12.2670635970891,-2561.64045960516,,-773.119863084746,-82.448440552711,-13.208343279568,-9.09494701772928e-13,-0.497708425489947,-28.5982291417405,-4.36874270902462,0.0,18.6534022268866,,-54.4288192237685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.33992818859186,-5.00989228288779,-19.1855537963543
4D0R - 5-removed waters,-79.9725957639221,-14.9173142105283,0.475354161811538,-0.00525192839995725,-28.0596408874503,-4.17990581058758,0.0,22.3322441159276,,-55.6180812046958,2.29867904915909,0.0190038799195875,0.475354161810557,0.0,-0.0276435142383709,0.0,0.0,-0.00681778885444828,,1.83878231052181,83.918109989365,26.2065216960888,32.4710318052762,0.0,-1.76410886434736,0.0,0.0,-10.0408837902584,,37.0455491426057,-8983.70666025389,-8767.07371034873,3732.07321760734,-134.833856682575,-604.318147703949,-16.2062261067377,-12.601778997934,-2410.90914326283,,-769.837014758477,83.918109989365,26.2065216960888,32.4710318052762,0.0,-1.76410886434736,0.0,0.0,-10.0408837902584,,37.0455491426057,-8987.65217447934,-8778.36291783429,3699.12683164026,-134.828604754175,-574.494397952151,-12.0263202961502,-12.601778997934,-2423.2005035885,,-751.264482696387,-82.2712748130816,-14.9363180904475,9.09494701772928e-13,-0.00525192839995725,-28.0319973732119,-4.17990581058758,0.0,22.3390619047823,,-57.4568635152177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.33219149016342,-4.99828723524513,-19.1411118696051
4D0R - 5-removed waters,-84.0715826506839,-10.9473271318202,1.25673929013647,-0.178363737803721,-29.1759514684844,-4.55228201130519,0.0,17.7170623521997,,-58.1914599436069,1.59191452032917,-0.473744335662523,1.2567392901382,0.0,0.00222022225824414,0.0,0.0,0.384135042451419,,0.422564301143765,83.8535583586439,26.2077972589039,32.4708111419593,0.0,-1.76420737868933,0.0,0.0,-10.1068724283577,,37.0460297648277,-8949.33274554786,-8739.9370096406,3797.73325388342,-131.66200349473,-616.278523651023,-19.1370680745175,-13.1744584055741,-2467.9190660866,,-758.957870078237,83.8535583586439,26.2077972589039,32.4708111419593,0.0,-1.76420737868933,0.0,0.0,-10.1068724283577,,37.0460297648277,-8949.11472125582,-8755.19747976768,3764.00570345132,-131.483639756926,-585.33836480385,-14.5847860632123,-13.1744584055741,-2475.52925601045,,-737.812439899458,-85.6634971710137,-10.4735827961576,-1.36424205265939e-12,-0.178363737803721,-29.1781716907426,-4.55228201130519,0.0,17.3329273097484,,-58.6140242447507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.50298261044516,-5.25447391566775,-20.1221875218593
4D0R - 5-removed waters,-86.783473485877,-13.1409537792206,2.23937858219642,-0.5118368550269,-31.1585526767024,-4.57888286826852,0.0,19.7473811481314,,-59.3800070369779,2.70192458850735,-0.214615769961178,2.2393785821975,0.0,-0.0384122755219487,0.0,0.0,0.426791838598405,,0.28878221319453,83.8252494620361,26.2194550905259,32.4696425463133,0.0,-1.76432649500069,0.0,0.0,-10.1377096657151,,37.0381879859127,-8979.14951294547,-8751.71198796187,3757.17531020074,-127.833953377463,-610.21159424572,-17.3801159763964,-15.4248211865833,-2478.28834849563,,-735.474001902553,83.8252494620361,26.2194550905259,32.4696425463133,0.0,-1.76432649500069,0.0,0.0,-10.1377096657151,,37.0381879859127,-8976.19128892163,-8764.79048927317,3722.46628907223,-127.322116522436,-577.288715074017,-12.8012331081279,-15.4248211865833,-2487.89801997804,,-713.132182851488,-89.4853980743846,-12.9263380092598,-9.09494701772928e-13,-0.5118368550269,-31.1201404011804,-4.57888286826852,0.0,19.3205893095328,,-59.6687892501724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.61597806191154,-5.42396709286731,-20.7712674392828
4D0R - 5-removed waters,-69.5106228209297,-11.6369294879696,2.10849149321575,-0.022974350604386,-25.5474044161573,-3.59305748312199,0.0,21.3911139632228,,-52.2098625395121,3.5281042765393,-0.653638256199919,2.10849149321368,0.0,0.0073492257680523,0.0,0.0,0.410510404445745,,1.65539140931173,83.7671584755325,26.2134987394002,32.4783642713108,0.0,-1.76420364881844,0.0,0.0,-10.1948951126095,,37.0343942262494,-8883.8938899505,-8605.10248167793,3804.89305602397,-127.175679161247,-606.230547994422,-20.9553522302026,-16.5643565703982,-2553.61166765517,,-759.14686068509,83.7671584755325,26.2134987394002,32.4783642713108,0.0,-1.76420364881844,0.0,0.0,-10.1948951126095,,37.0343942262494,-8898.1504256051,-8619.67905092936,3770.30620025944,-127.152704810643,-578.918939929446,-17.3622947470806,-16.5643565703982,-2564.80788650579,,-743.971392371827,-73.0387270974697,-10.9832912317706,2.27373675443232e-12,-0.022974350604386,-25.5547536419253,-3.59305748312199,0.0,20.9806035587771,,-53.8652539488238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.89627595087207,-4.34441392630811,-16.6370816756904
4D0R - 5-removed waters,-80.8858445585356,-11.535452026299,2.58026743493883,-0.395707925396437,-28.1276631844195,-4.15699333989073,0.0,16.970745993428,,-56.2210415108963,2.97187423522962,0.0961469335276917,2.5802674349391,0.0,0.0361760945772105,0.0,0.0,0.424754189632523,,-0.16547041744694,83.8988206122225,26.2092355413227,32.4644030701888,0.0,-1.76420393878842,0.0,0.0,-10.0573984361827,,37.0467843756822,-8892.30128355338,-8759.55804803875,3801.08741017054,-129.329380261258,-604.236136481191,-20.307067170109,-15.3032713059362,-2391.95153857474,,-772.703251891936,83.8988206122225,26.2092355413227,32.4644030701888,0.0,-1.76420393878842,0.0,0.0,-10.0573984361827,,37.0467843756822,-8895.31425960707,-8774.23183155378,3766.04273966541,-128.933672335862,-574.344269357983,-16.1500738302183,-15.3032713059362,-2398.86488613199,,-753.528994756722,-83.8577187937644,-11.6315989598261,0.0,-0.395707925396437,-28.1638392789968,-4.15699333989073,0.0,16.5459918037955,,-56.0555710934493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.37024352327232,-5.05536528490848,-19.3596942124126
4D0R - 5-removed waters,-78.9227304307442,-9.06672492999496,1.65187828853686,-0.0979232879986114,-27.9685463409576,-3.78683866712437,0.0,18.1144387197928,,-57.769014212994,1.97000607643747,-0.739270508969319,1.65187828853757,0.0,0.0451775271725277,0.0,0.0,0.393710395041865,,0.618510374654861,83.8695901184637,26.2022601919805,32.4702217657985,0.0,-1.7641400956882,0.0,0.0,-10.0881657183234,,37.0494139746964,-8983.81423162409,-8880.39713957629,3766.19436011828,-132.582118271746,-611.170469912922,-16.6692047351768,-14.0964501889566,-2313.60190041822,,-781.491308639053,83.8695901184637,26.2022601919805,32.4702217657985,0.0,-1.7641400956882,0.0,0.0,-10.0881657183234,,37.0494139746964,-8988.76109131181,-8897.53267483828,3732.07226006395,-132.484194983747,-581.437783476276,-12.8823660680524,-14.0964501889566,-2321.62817341969,,-760.771708400756,-80.8927365071813,-8.32745442102714,-4.54747350886464e-13,-0.0979232879986114,-28.0137238681301,-3.78683866712437,0.0,17.7207283247508,,-58.3875245876487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.28844710128101,-4.93267065192151,-18.8898309201946
4D0R - 5-removed waters,-81.6292875940489,-10.8763726600118,2.42593987213377,-0.168582443578387,-28.4781938161954,-4.02135164415843,0.0,18.4212836503889,,-58.9320105526285,3.26495846199447,-1.01326759278366,2.42593987213216,0.0,0.0271244275904454,0.0,0.0,0.503620147096143,,1.32154160795947,83.8396766398986,26.2172970186154,32.4820112288005,0.0,-1.76423339623618,0.0,0.0,-10.123072205481,,37.0276739941998,-8936.01405193087,-8716.18572981104,3718.3841313124,-125.231643028125,-599.055936337357,-19.6158194038318,-17.9051147827325,-2463.72482630911,,-712.679113571062,83.8396766398986,26.2172970186154,32.4820112288005,0.0,-1.76423339623618,0.0,0.0,-10.123072205481,,37.0276739941998,-8938.22444097672,-8731.52665416965,3683.47618021147,-125.063060584547,-568.813509124925,-15.5944677596733,-17.9051147827325,-2472.02303775402,,-690.774777012633,-84.8942460560429,-9.86310506722839,1.36424205265939e-12,-0.168582443578387,-28.5053182437857,-4.02135164415843,0.0,17.9176635032927,,-60.253552160588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.40122031641871,-5.10183047462806,-19.537634245189
4D0R - 5-removed waters,-83.7329673767144,-10.7116615586019,2.7880395984962,-0.405597829446208,-27.9289226207733,-4.54223803343113,0.0,15.7483676457887,,-58.6809545787462,2.55365542466993,0.612189786176685,2.7880395984969,0.0,0.00793050801547546,0.0,0.0,0.257737715092816,,-1.11224218311188,83.7671312821568,26.2216380669808,32.4875539805369,0.0,-1.76424970232582,0.0,0.0,-10.1968777736039,,37.0190667105687,-8974.27800693114,-8787.40505776176,3772.45122702279,-129.58817566839,-620.455487539707,-18.0612270903881,-14.5578418458622,-2386.43584439873,,-790.225599649087,83.7671312821568,26.2216380669808,32.4875539805369,0.0,-1.76424970232582,0.0,0.0,-10.1968777736039,,37.0190667105687,-8974.31217083659,-8802.91503427014,3737.17563344376,-129.182577838944,-590.762315216608,-13.5189890569569,-14.5578418458622,-2391.98733427092,,-768.56371178091,-86.2866228013845,-11.3238513447777,-4.54747350886464e-13,-0.405597829446208,-27.9368531287888,-4.54223803343113,0.0,15.4906299306958,,-57.5687123956343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.48887364069643,-5.23331046104465,-20.041141348756
4D0R - 5-removed waters,-82.32172550217,-14.224219294143,2.95472917083089,-0.516251556846697,-27.5827547540658,-4.55847744460373,0.0,17.5252085184134,,-55.9199601417567,2.78599310735004,1.35234995317525,2.95472917083022,0.0,0.0551348961777667,0.0,0.0,-0.0663019614678149,,-1.50991895136546,83.9319522694598,26.205606570528,32.4633323111908,0.0,-1.76413823065949,0.0,0.0,-10.0269840200403,,37.0541356384408,-9021.43799753175,-8651.91499772968,3775.8522982693,-129.846743580674,-619.28236523959,-19.2366349387326,-11.962813748443,-2593.64176416083,,-771.404976403112,83.9319522694598,26.205606570528,32.4633323111908,0.0,-1.76413823065949,0.0,0.0,-10.0269840200403,,37.0541356384408,-9023.04822429904,-8663.89638500606,3740.43423678728,-129.330492023827,-589.935472254865,-14.6781574941289,-11.962813748443,-2601.1399886592,,-752.539151899796,-85.107718609519,-15.5765692473196,4.54747350886464e-13,-0.516251556846697,-27.6378896502436,-4.55847744460373,0.0,17.591510479881,,-54.4100411903912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.43007189592375,-5.14510784388563,-19.7033664105075
4D0R - 5-removed waters,-80.4818372982263,-16.7646615301273,2.05166654774439,-0.367370088382131,-27.4297721806914,-4.07578095781802,0.0,23.8513633553102,,-57.7472824442605,3.97336346392987,2.38062237646714,2.05166654774278,0.0,-0.0156350005092543,0.0,0.0,-0.662017800838271,,0.2187273410674,83.8513376254051,26.2101819594775,32.4896599129006,0.0,-1.76422415610427,0.0,0.0,-10.1095487348596,,37.0252686439908,-8928.91324235961,-8760.02500022479,3804.11793721713,-127.8286152662,-613.595225626059,-17.4886829522037,-9.65502506660362,-2435.15931623771,,-769.279314203175,83.8513376254051,26.2101819594775,32.4896599129006,0.0,-1.76422415610427,0.0,0.0,-10.1095487348596,,37.0252686439908,-8932.28274268679,-8769.47052065414,3769.57661075648,-127.461245177818,-584.401229289263,-13.4129019943857,-9.65502506660362,-2448.90113085816,,-748.557300402905,-84.4552007621569,-19.1452839065951,1.81898940354586e-12,-0.367370088382131,-27.4141371801823,-4.07578095781802,0.0,24.5133811561486,,-57.9660097853279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.3534098874261,-5.03011483113914,-19.2629967363355
4D0R - 5-removed waters,-78.9263772668655,-10.7932828857174,2.59739101429614,-0.189988190456148,-27.0325726842526,-4.15845654252495,0.0,17.0031921878449,,-56.3526601660614,2.92665991705508,-0.4457108952409,2.59739101429756,0.0,0.0351886599047482,0.0,0.0,0.347474850304394,,0.392316287789306,83.8618812631974,26.2099064523847,32.4668373295688,0.0,-1.76401010698833,0.0,0.0,-10.096560210624,,37.0457077988562,-8940.2987224392,-8810.46243984942,3852.22443430421,-128.457178917983,-605.643151172698,-18.0040632209435,-12.3297325621541,-2384.8672884651,,-832.75930255511,83.8618812631974,26.2099064523847,32.4668373295688,0.0,-1.76401010698833,0.0,0.0,-10.096560210624,,37.0457077988562,-8945.23422643553,-8825.87906341609,3817.16020596035,-128.267190727527,-576.846568381457,-13.8456066784185,-12.3297325621541,-2391.77392044232,,-813.452350187904,-81.8530371839206,-10.3475719904764,-1.36424205265939e-12,-0.189988190456148,-27.0677613441574,-4.15845654252495,0.0,16.6557173375404,,-56.7449764538507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.28859905278606,-4.9328985791791,-18.8907037754209
4D0R - 5-removed waters,-75.6555061257059,-3.31395206122761,5.7672071715433,-0.0157507367559901,-27.7754761499649,-3.8791175393042,0.0,13.3938271800816,,-59.832243990083,5.58388994147498,-0.214082142967172,5.76720717154271,0.0,0.0220961825018688,0.0,0.0,0.890610332321131,,-0.881941601923607,83.7159809185695,26.212304140376,32.4712796134751,0.0,-1.76416944226958,0.0,0.0,-10.2454550480982,,37.0420216550861,-9084.30881667312,-8713.37414143277,3684.5543959602,-134.054256097023,-612.086170755859,-18.2059615066308,-18.8066641512332,-2507.52903136708,,-764.80698732273,83.7159809185695,26.212304140376,32.4712796134751,0.0,-1.76416944226958,0.0,0.0,-10.2454550480982,,37.0420216550861,-9092.36929146599,-8736.27249351191,3646.31590917518,-134.038505360267,-582.546525163624,-14.3268439673266,-18.8066641512332,-2510.67740349906,,-742.016764987733,-81.2393960671816,-3.09986991826008,4.54747350886464e-13,-0.0157507367559901,-27.7975723324668,-3.8791175393042,0.0,12.5032168477605,,-58.9503023881595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-3.15231275523774,-4.72846913285662,-18.1078342208447
